model_key,language,language_name,prompt_id,seed,generated_success,image_path,runtime_seconds,observation,image_exists,success_and_file,status
dreamshaper8,es,Spanish,S04_word_order,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S04_word_order_seed2026051802_00001_.png,4.029,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S05_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S05_base_seed2026051801_00001_.png,4.022,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S05_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S05_base_seed2026051802_00001_.png,4.027,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S05_quantity_shift,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S05_quantity_shift_seed2026051801_00001_.png,4.024,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S05_quantity_shift,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S05_quantity_shift_seed2026051802_00001_.png,4.023,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S06_quantity_shift,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S06_quantity_shift_seed2026051801_00001_.png,4.023,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S06_quantity_shift,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S06_quantity_shift_seed2026051802_00001_.png,6.038,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S07_attribute_swap,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S07_attribute_swap_seed2026051801_00001_.png,4.029,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S07_attribute_swap,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S07_attribute_swap_seed2026051802_00001_.png,4.026,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S08_word_order,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S08_word_order_seed2026051801_00001_.png,6.04,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S08_word_order,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S08_word_order_seed2026051802_00001_.png,4.028,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S09_negation_rephrase,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S09_negation_rephrase_seed2026051801_00001_.png,4.03,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S09_negation_rephrase,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S09_negation_rephrase_seed2026051802_00001_.png,4.03,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S10_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S10_base_seed2026051801_00001_.png,4.03,generated,True,True,SUCCESS
dreamshaper8,es,Spanish,S10_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S10_base_seed2026051802_00001_.png,4.017,generated,True,True,SUCCESS
dreamshaper8,fr,French,S01_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S01_base_seed2026051801_00001_.png,4.029,generated,True,True,SUCCESS
dreamshaper8,fr,French,S01_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S01_base_seed2026051802_00001_.png,4.027,generated,True,True,SUCCESS
dreamshaper8,fr,French,S01_attribute_swap,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S01_attribute_swap_seed2026051801_00001_.png,4.031,generated,True,True,SUCCESS
dreamshaper8,fr,French,S01_attribute_swap,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S01_attribute_swap_seed2026051802_00001_.png,4.027,generated,True,True,SUCCESS
dreamshaper8,fr,French,S02_word_order,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S02_word_order_seed2026051801_00001_.png,4.02,generated,True,True,SUCCESS
dreamshaper8,fr,French,S02_word_order,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S02_word_order_seed2026051802_00001_.png,4.03,generated,True,True,SUCCESS
dreamshaper8,fr,French,S03_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S03_base_seed2026051801_00001_.png,4.028,generated,True,True,SUCCESS
dreamshaper8,fr,French,S03_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S03_base_seed2026051802_00001_.png,4.028,generated,True,True,SUCCESS
dreamshaper8,fr,French,S04_word_order,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S04_word_order_seed2026051801_00001_.png,4.029,generated,True,True,SUCCESS
dreamshaper8,fr,French,S04_word_order,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S04_word_order_seed2026051802_00001_.png,4.03,generated,True,True,SUCCESS
dreamshaper8,fr,French,S05_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S05_base_seed2026051801_00001_.png,4.029,generated,True,True,SUCCESS
dreamshaper8,fr,French,S05_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S05_base_seed2026051802_00001_.png,4.021,generated,True,True,SUCCESS
dreamshaper8,fr,French,S05_quantity_shift,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S05_quantity_shift_seed2026051801_00001_.png,4.032,generated,True,True,SUCCESS
dreamshaper8,fr,French,S05_quantity_shift,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S05_quantity_shift_seed2026051802_00001_.png,4.029,generated,True,True,SUCCESS
dreamshaper8,fr,French,S06_quantity_shift,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S06_quantity_shift_seed2026051801_00001_.png,4.03,generated,True,True,SUCCESS
dreamshaper8,fr,French,S06_quantity_shift,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S06_quantity_shift_seed2026051802_00001_.png,4.029,generated,True,True,SUCCESS
dreamshaper8,fr,French,S07_attribute_swap,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S07_attribute_swap_seed2026051801_00001_.png,4.03,generated,True,True,SUCCESS
dreamshaper8,fr,French,S07_attribute_swap,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S07_attribute_swap_seed2026051802_00001_.png,4.03,generated,True,True,SUCCESS
dreamshaper8,fr,French,S08_word_order,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S08_word_order_seed2026051801_00001_.png,4.032,generated,True,True,SUCCESS
dreamshaper8,fr,French,S08_word_order,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S08_word_order_seed2026051802_00001_.png,4.03,generated,True,True,SUCCESS
dreamshaper8,fr,French,S09_negation_rephrase,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S09_negation_rephrase_seed2026051801_00001_.png,4.033,generated,True,True,SUCCESS
dreamshaper8,fr,French,S09_negation_rephrase,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S09_negation_rephrase_seed2026051802_00001_.png,4.025,generated,True,True,SUCCESS
dreamshaper8,fr,French,S10_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S10_base_seed2026051801_00001_.png,4.03,generated,True,True,SUCCESS
dreamshaper8,fr,French,S10_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S10_base_seed2026051802_00001_.png,4.026,generated,True,True,SUCCESS
absolutereality_v16,en,English,S01_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S01_base_seed2026051801_00001_.png,77.225,generated,True,True,SUCCESS
absolutereality_v16,en,English,S01_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S01_base_seed2026051802_00001_.png,4.027,generated,True,True,SUCCESS
absolutereality_v16,en,English,S01_attribute_swap,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S01_attribute_swap_seed2026051801_00001_.png,4.031,generated,True,True,SUCCESS
absolutereality_v16,en,English,S01_attribute_swap,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S01_attribute_swap_seed2026051802_00001_.png,4.031,generated,True,True,SUCCESS
absolutereality_v16,en,English,S02_word_order,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S02_word_order_seed2026051801_00001_.png,4.03,generated,True,True,SUCCESS
absolutereality_v16,en,English,S02_word_order,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S02_word_order_seed2026051802_00001_.png,4.029,generated,True,True,SUCCESS
absolutereality_v16,en,English,S03_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S03_base_seed2026051801_00001_.png,4.03,generated,True,True,SUCCESS
absolutereality_v16,en,English,S03_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S03_base_seed2026051802_00001_.png,4.029,generated,True,True,SUCCESS
absolutereality_v16,en,English,S04_word_order,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S04_word_order_seed2026051801_00001_.png,4.029,generated,True,True,SUCCESS
absolutereality_v16,en,English,S04_word_order,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S04_word_order_seed2026051802_00001_.png,4.027,generated,True,True,SUCCESS
absolutereality_v16,en,English,S05_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S05_base_seed2026051801_00001_.png,4.025,generated,True,True,SUCCESS
absolutereality_v16,en,English,S05_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S05_base_seed2026051802_00001_.png,4.017,generated,True,True,SUCCESS
absolutereality_v16,en,English,S05_quantity_shift,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S05_quantity_shift_seed2026051801_00001_.png,4.028,generated,True,True,SUCCESS
absolutereality_v16,en,English,S05_quantity_shift,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S05_quantity_shift_seed2026051802_00001_.png,4.026,generated,True,True,SUCCESS
absolutereality_v16,en,English,S06_quantity_shift,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S06_quantity_shift_seed2026051801_00001_.png,4.032,generated,True,True,SUCCESS
absolutereality_v16,en,English,S06_quantity_shift,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S06_quantity_shift_seed2026051802_00001_.png,4.026,generated,True,True,SUCCESS
absolutereality_v16,en,English,S07_attribute_swap,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S07_attribute_swap_seed2026051801_00001_.png,4.028,generated,True,True,SUCCESS
absolutereality_v16,en,English,S07_attribute_swap,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S07_attribute_swap_seed2026051802_00001_.png,4.028,generated,True,True,SUCCESS
absolutereality_v16,en,English,S08_word_order,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S08_word_order_seed2026051801_00001_.png,4.033,generated,True,True,SUCCESS
absolutereality_v16,en,English,S08_word_order,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S08_word_order_seed2026051802_00001_.png,4.022,generated,True,True,SUCCESS
absolutereality_v16,en,English,S09_negation_rephrase,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S09_negation_rephrase_seed2026051801_00001_.png,4.031,generated,True,True,SUCCESS
absolutereality_v16,en,English,S09_negation_rephrase,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S09_negation_rephrase_seed2026051802_00001_.png,4.03,generated,True,True,SUCCESS
absolutereality_v16,en,English,S10_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S10_base_seed2026051801_00001_.png,4.032,generated,True,True,SUCCESS
absolutereality_v16,en,English,S10_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S10_base_seed2026051802_00001_.png,4.021,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S01_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S01_base_seed2026051801_00001_.png,4.03,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S01_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S01_base_seed2026051802_00001_.png,4.021,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S01_attribute_swap,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S01_attribute_swap_seed2026051801_00001_.png,4.027,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S01_attribute_swap,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S01_attribute_swap_seed2026051802_00001_.png,4.029,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S02_word_order,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S02_word_order_seed2026051801_00001_.png,4.027,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S02_word_order,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S02_word_order_seed2026051802_00001_.png,4.022,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S03_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S03_base_seed2026051801_00001_.png,4.029,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S03_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S03_base_seed2026051802_00001_.png,4.03,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S04_word_order,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S04_word_order_seed2026051801_00001_.png,4.031,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S04_word_order,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S04_word_order_seed2026051802_00001_.png,4.03,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S05_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S05_base_seed2026051801_00001_.png,4.033,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S05_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S05_base_seed2026051802_00001_.png,4.028,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S05_quantity_shift,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S05_quantity_shift_seed2026051801_00001_.png,4.028,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S05_quantity_shift,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S05_quantity_shift_seed2026051802_00001_.png,4.029,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S06_quantity_shift,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S06_quantity_shift_seed2026051801_00001_.png,4.022,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S06_quantity_shift,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S06_quantity_shift_seed2026051802_00001_.png,4.02,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S07_attribute_swap,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S07_attribute_swap_seed2026051801_00001_.png,4.029,generated,True,True,SUCCESS
absolutereality_v16,zh,Chinese,S07_attribute_swap,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/zh/S07_attribute_swap_seed2026051802_00001_.png,4.026,generated,True,True,SUCCESS
