prompt_id,variant_type,seed,language,language_name,phash_distance_to_en,ssim_to_en,structural_drift_to_en,hist_l1_to_en
S06_base,base,2026051801,en,English,0.0,1.0,0.0,0.0
S06_base,base,2026051801,zh,Chinese,0.28125,0.3602651999954598,0.6397348000045402,1.331451416015625
S06_base,base,2026051801,hi,Hindi,0.5,-0.02075635504824222,1.0207563550482421,1.933013916015625
S06_base,base,2026051801,es,Spanish,0.40625,0.4433932437734983,0.5566067562265017,1.752288818359375
S06_base,base,2026051801,fr,French,0.375,0.6886632765381973,0.31133672346180274,0.52154541015625
S06_base,base,2026051802,en,English,0.0,1.0,0.0,0.0
S06_base,base,2026051802,zh,Chinese,0.34375,0.21604784951558628,0.7839521504844137,1.80096435546875
S06_base,base,2026051802,hi,Hindi,0.40625,0.3873011948584391,0.6126988051415609,1.552276611328125
S06_base,base,2026051802,es,Spanish,0.375,0.49350579862572247,0.5064942013742775,1.05743408203125
S06_base,base,2026051802,fr,French,0.34375,0.48430520752798395,0.5156947924720161,1.3140869140625
S06_quantity_shift,quantity_shift,2026051801,en,English,0.0,1.0,0.0,0.0
S06_quantity_shift,quantity_shift,2026051801,zh,Chinese,0.28125,0.4310528398814801,0.5689471601185199,1.33233642578125
S06_quantity_shift,quantity_shift,2026051801,hi,Hindi,0.4375,0.14165315517020316,0.8583468448297968,1.975067138671875
S06_quantity_shift,quantity_shift,2026051801,es,Spanish,0.53125,0.5433115480766142,0.4566884519233858,1.48651123046875
S06_quantity_shift,quantity_shift,2026051801,fr,French,0.40625,0.36149630800212523,0.6385036919978748,1.830108642578125
S06_quantity_shift,quantity_shift,2026051802,en,English,0.0,1.0,0.0,0.0
S06_quantity_shift,quantity_shift,2026051802,zh,Chinese,0.40625,0.3442892369439999,0.6557107630560002,1.5770263671875
S06_quantity_shift,quantity_shift,2026051802,hi,Hindi,0.28125,0.5209359284208627,0.47906407157913733,1.521697998046875
S06_quantity_shift,quantity_shift,2026051802,es,Spanish,0.34375,0.5197830983702735,0.4802169016297265,1.07476806640625
S06_quantity_shift,quantity_shift,2026051802,fr,French,0.4375,0.21745620008341568,0.7825437999165843,1.54681396484375
S06_synonym,synonym,2026051801,en,English,0.0,1.0,0.0,0.0
S06_synonym,synonym,2026051801,zh,Chinese,0.34375,0.08769041462073388,0.9123095853792661,1.06988525390625
S06_synonym,synonym,2026051801,hi,Hindi,0.34375,0.2579396339605574,0.7420603660394426,1.517486572265625
S06_synonym,synonym,2026051801,es,Spanish,0.34375,0.5884822214032381,0.41151777859676186,0.6702880859375
S06_synonym,synonym,2026051801,fr,French,0.25,0.6369139725728983,0.3630860274271017,1.048065185546875
S06_synonym,synonym,2026051802,en,English,0.0,1.0,0.0,0.0
S06_synonym,synonym,2026051802,zh,Chinese,0.3125,0.5434682148388482,0.4565317851611518,1.5504150390625
S06_synonym,synonym,2026051802,hi,Hindi,0.375,0.3116886015940539,0.6883113984059461,1.491424560546875
S06_synonym,synonym,2026051802,es,Spanish,0.25,0.7212399270101872,0.27876007298981276,1.403289794921875
S06_synonym,synonym,2026051802,fr,French,0.3125,0.570101383116624,0.42989861688337605,1.37567138671875
S06_word_order,word_order,2026051801,en,English,0.0,1.0,0.0,0.0
S06_word_order,word_order,2026051801,zh,Chinese,0.375,0.3125531568412627,0.6874468431587373,1.404754638671875
S06_word_order,word_order,2026051801,hi,Hindi,0.4375,0.23143457239037848,0.7685654276096215,1.8944091796875
S06_word_order,word_order,2026051801,es,Spanish,0.375,0.5585496526905419,0.4414503473094581,1.532684326171875
S06_word_order,word_order,2026051801,fr,French,0.3125,0.5997418719077316,0.40025812809226835,1.740997314453125
S06_word_order,word_order,2026051802,en,English,0.0,1.0,0.0,0.0
S06_word_order,word_order,2026051802,zh,Chinese,0.375,0.5342805775018108,0.4657194224981892,1.626953125
S06_word_order,word_order,2026051802,hi,Hindi,0.34375,0.4034022810175669,0.5965977189824331,1.67584228515625
S06_word_order,word_order,2026051802,es,Spanish,0.34375,0.6182539633406116,0.38174603665938844,1.33111572265625
S06_word_order,word_order,2026051802,fr,French,0.375,0.45195435881036916,0.5480456411896308,1.48028564453125
S07_attribute_swap,attribute_swap,2026051801,en,English,0.0,1.0,0.0,0.0
S07_attribute_swap,attribute_swap,2026051801,zh,Chinese,0.46875,0.025744588185716687,0.9742554118142833,1.65350341796875
S07_attribute_swap,attribute_swap,2026051801,hi,Hindi,0.46875,0.01959472223866928,0.9804052777613307,1.5203857421875
S07_attribute_swap,attribute_swap,2026051801,es,Spanish,0.46875,0.40103418422054077,0.5989658157794593,1.0037841796875
S07_attribute_swap,attribute_swap,2026051801,fr,French,0.34375,0.4127339183881364,0.5872660816118636,1.209197998046875
S07_attribute_swap,attribute_swap,2026051802,en,English,0.0,1.0,0.0,0.0
S07_attribute_swap,attribute_swap,2026051802,zh,Chinese,0.40625,0.20065349307338903,0.799346506926611,1.899627685546875
S07_attribute_swap,attribute_swap,2026051802,hi,Hindi,0.28125,0.16950204699060525,0.8304979530093948,1.759552001953125
S07_attribute_swap,attribute_swap,2026051802,es,Spanish,0.375,0.5145417715580216,0.4854582284419784,1.199127197265625
S07_attribute_swap,attribute_swap,2026051802,fr,French,0.375,0.5917263852307508,0.40827361476924917,0.97674560546875
S07_base,base,2026051801,en,English,0.0,1.0,0.0,0.0
S07_base,base,2026051801,zh,Chinese,0.375,0.02448541293606998,0.97551458706393,1.937164306640625
S07_base,base,2026051801,hi,Hindi,0.375,0.19519100238761816,0.8048089976123818,1.373291015625
S07_base,base,2026051801,es,Spanish,0.3125,0.7354835462950284,0.26451645370497157,0.913360595703125
S07_base,base,2026051801,fr,French,0.28125,0.8612590465282854,0.13874095347171456,0.85443115234375
S07_base,base,2026051802,en,English,0.0,1.0,0.0,0.0
S07_base,base,2026051802,zh,Chinese,0.5,0.23563523578462336,0.7643647642153766,1.88153076171875
S07_base,base,2026051802,hi,Hindi,0.375,0.27691580092521867,0.7230841990747814,1.657012939453125
S07_base,base,2026051802,es,Spanish,0.375,0.6100551145405115,0.38994488545948847,0.896240234375
S07_base,base,2026051802,fr,French,0.28125,0.7373528333248555,0.26264716667514454,0.583740234375
S07_synonym,synonym,2026051801,en,English,0.0,1.0,0.0,0.0
S07_synonym,synonym,2026051801,zh,Chinese,0.375,0.05686761942106132,0.9431323805789387,0.78363037109375
S07_synonym,synonym,2026051801,hi,Hindi,0.5625,-0.06921292531639864,1.0692129253163987,1.698883056640625
S07_synonym,synonym,2026051801,es,Spanish,0.3125,0.703352880720786,0.29664711927921406,1.15130615234375
S07_synonym,synonym,2026051801,fr,French,0.28125,0.7461227503413961,0.2538772496586039,1.372100830078125
S07_synonym,synonym,2026051802,en,English,0.0,1.0,0.0,0.0
S07_synonym,synonym,2026051802,zh,Chinese,0.25,0.23989194966799493,0.760108050332005,1.486663818359375
S07_synonym,synonym,2026051802,hi,Hindi,0.375,0.0773628270864203,0.9226371729135797,1.501220703125
S07_synonym,synonym,2026051802,es,Spanish,0.4375,0.5709055557393773,0.4290944442606227,1.08624267578125
S07_synonym,synonym,2026051802,fr,French,0.21875,0.6769278006927592,0.32307219930724085,0.916107177734375
S07_word_order,word_order,2026051801,en,English,0.0,1.0,0.0,0.0
S07_word_order,word_order,2026051801,zh,Chinese,0.46875,0.03233769154641383,0.9676623084535861,1.744232177734375
S07_word_order,word_order,2026051801,hi,Hindi,0.40625,0.13298536506369363,0.8670146349363064,1.2991943359375
S07_word_order,word_order,2026051801,es,Spanish,0.375,0.417573442375826,0.5824265576241741,1.03265380859375
S07_word_order,word_order,2026051801,fr,French,0.4375,0.513900758395613,0.486099241604387,0.827545166015625
S07_word_order,word_order,2026051802,en,English,0.0,1.0,0.0,0.0
S07_word_order,word_order,2026051802,zh,Chinese,0.34375,0.4015275896627017,0.5984724103372983,1.827667236328125
S07_word_order,word_order,2026051802,hi,Hindi,0.28125,0.3983713108939123,0.6016286891060877,1.60498046875
S07_word_order,word_order,2026051802,es,Spanish,0.375,0.503442135449599,0.49655786455040096,0.80596923828125
S07_word_order,word_order,2026051802,fr,French,0.34375,0.6467896933586584,0.35321030664134156,0.5440673828125
S08_attribute_swap,attribute_swap,2026051801,en,English,0.0,1.0,0.0,0.0
S08_attribute_swap,attribute_swap,2026051801,zh,Chinese,0.3125,0.3001137581224872,0.6998862418775128,1.792266845703125
S08_attribute_swap,attribute_swap,2026051801,hi,Hindi,0.375,0.20182131362364045,0.7981786863763596,1.79718017578125
S08_attribute_swap,attribute_swap,2026051801,es,Spanish,0.15625,0.6169310116665877,0.3830689883334123,1.565277099609375
S08_attribute_swap,attribute_swap,2026051801,fr,French,0.1875,0.7911460234227141,0.20885397657728588,1.90081787109375
S08_attribute_swap,attribute_swap,2026051802,en,English,0.0,1.0,0.0,0.0
S08_attribute_swap,attribute_swap,2026051802,zh,Chinese,0.28125,0.38646197910896757,0.6135380208910324,1.54339599609375
S08_attribute_swap,attribute_swap,2026051802,hi,Hindi,0.34375,0.599442920503804,0.400557079496196,1.139678955078125
S08_attribute_swap,attribute_swap,2026051802,es,Spanish,0.28125,0.5281114270212064,0.4718885729787936,1.3756103515625
S08_attribute_swap,attribute_swap,2026051802,fr,French,0.34375,0.6104932156147816,0.38950678438521835,1.880859375
S08_base,base,2026051801,en,English,0.0,1.0,0.0,0.0
S08_base,base,2026051801,zh,Chinese,0.21875,0.5391861554822751,0.4608138445177249,1.792694091796875
S08_base,base,2026051801,hi,Hindi,0.34375,0.34430097643310853,0.6556990235668915,1.496337890625
S08_base,base,2026051801,es,Spanish,0.3125,0.5108417883465013,0.4891582116534987,0.370452880859375
S08_base,base,2026051801,fr,French,0.1875,0.7986720009490644,0.20132799905093557,0.313812255859375
S08_base,base,2026051802,en,English,0.0,1.0,0.0,0.0
S08_base,base,2026051802,zh,Chinese,0.40625,0.3107598737821681,0.6892401262178319,1.355224609375
S08_base,base,2026051802,hi,Hindi,0.4375,0.26088308586211756,0.7391169141378824,1.47564697265625
S08_base,base,2026051802,es,Spanish,0.40625,0.4362404965704161,0.5637595034295839,1.15478515625
S08_base,base,2026051802,fr,French,0.28125,0.7838764942978005,0.21612350570219951,1.2598876953125
S08_synonym,synonym,2026051801,en,English,0.0,1.0,0.0,0.0
S08_synonym,synonym,2026051801,zh,Chinese,0.375,0.37727392162618173,0.6227260783738182,1.966949462890625
S08_synonym,synonym,2026051801,hi,Hindi,0.53125,0.008197976798191162,0.9918020232018089,1.443145751953125
S08_synonym,synonym,2026051801,es,Spanish,0.21875,0.5454720037466237,0.45452799625337625,1.807464599609375
S08_synonym,synonym,2026051801,fr,French,0.125,0.7649778386715699,0.23502216132843012,1.619903564453125
S08_synonym,synonym,2026051802,en,English,0.0,1.0,0.0,0.0
S08_synonym,synonym,2026051802,zh,Chinese,0.34375,0.33824845202471665,0.6617515479752833,1.157135009765625
S08_synonym,synonym,2026051802,hi,Hindi,0.28125,0.279290677219751,0.720709322780249,1.252410888671875
S08_synonym,synonym,2026051802,es,Spanish,0.3125,0.42128891741853364,0.5787110825814663,1.295562744140625
S08_synonym,synonym,2026051802,fr,French,0.34375,0.5340391808003165,0.46596081919968346,0.76983642578125
S08_word_order,word_order,2026051801,en,English,0.0,1.0,0.0,0.0
S08_word_order,word_order,2026051801,zh,Chinese,0.25,0.5498144513156961,0.45018554868430394,1.84613037109375
S08_word_order,word_order,2026051801,hi,Hindi,0.46875,0.11156676137155301,0.888433238628447,1.125396728515625
S08_word_order,word_order,2026051801,es,Spanish,0.28125,0.7007898186354501,0.2992101813645499,1.905181884765625
S08_word_order,word_order,2026051801,fr,French,0.25,0.5384058042037173,0.4615941957962827,1.8505859375
S08_word_order,word_order,2026051802,en,English,0.0,1.0,0.0,0.0
S08_word_order,word_order,2026051802,zh,Chinese,0.34375,0.5221652281500136,0.47783477184998635,1.447479248046875
S08_word_order,word_order,2026051802,hi,Hindi,0.375,0.4018175593091592,0.5981824406908408,1.194671630859375
S08_word_order,word_order,2026051802,es,Spanish,0.28125,0.6360425575187543,0.36395744248124573,1.341064453125
S08_word_order,word_order,2026051802,fr,French,0.1875,0.7884587397253043,0.21154126027469566,0.53668212890625
S09_attribute_swap,attribute_swap,2026051801,en,English,0.0,1.0,0.0,0.0
S09_attribute_swap,attribute_swap,2026051801,zh,Chinese,0.40625,0.06265559440607428,0.9373444055939257,1.6402587890625
S09_attribute_swap,attribute_swap,2026051801,hi,Hindi,0.53125,0.004186959658448119,0.9958130403415519,1.852264404296875
S09_attribute_swap,attribute_swap,2026051801,es,Spanish,0.09375,0.8316577709403002,0.16834222905969976,1.090179443359375
S09_attribute_swap,attribute_swap,2026051801,fr,French,0.3125,0.6879226586694337,0.3120773413305663,1.0975341796875
S09_attribute_swap,attribute_swap,2026051802,en,English,0.0,1.0,0.0,0.0
S09_attribute_swap,attribute_swap,2026051802,zh,Chinese,0.34375,0.6453874489450667,0.3546125510549333,1.454742431640625
S09_attribute_swap,attribute_swap,2026051802,hi,Hindi,0.4375,0.14375730188617117,0.8562426981138288,1.70977783203125
S09_attribute_swap,attribute_swap,2026051802,es,Spanish,0.375,0.6809245101567072,0.3190754898432928,1.406494140625
S09_attribute_swap,attribute_swap,2026051802,fr,French,0.40625,0.7125044395638596,0.28749556043614044,1.602630615234375
S09_base,base,2026051801,en,English,0.0,1.0,0.0,0.0
S09_base,base,2026051801,zh,Chinese,0.46875,0.022047356270359225,0.9779526437296407,1.6624755859375
S09_base,base,2026051801,hi,Hindi,0.4375,0.004762549552915938,0.9952374504470841,1.883941650390625
S09_base,base,2026051801,es,Spanish,0.1875,0.8356089810895148,0.16439101891048524,1.453826904296875
S09_base,base,2026051801,fr,French,0.25,0.7664720374425019,0.23352796255749808,1.47900390625
S09_base,base,2026051802,en,English,0.0,1.0,0.0,0.0
S09_base,base,2026051802,zh,Chinese,0.46875,0.5487744056860729,0.45122559431392706,1.72412109375
S09_base,base,2026051802,hi,Hindi,0.4375,0.168110729971526,0.831889270028474,1.7459716796875
S09_base,base,2026051802,es,Spanish,0.40625,0.5698586526601471,0.4301413473398529,1.702178955078125
S09_base,base,2026051802,fr,French,0.4375,0.5511330808889647,0.44886691911103527,1.75531005859375
S09_negation_rephrase,negation_rephrase,2026051801,en,English,0.0,1.0,0.0,0.0
S09_negation_rephrase,negation_rephrase,2026051801,zh,Chinese,0.40625,0.07870878543540295,0.9212912145645971,1.664398193359375
S09_negation_rephrase,negation_rephrase,2026051801,hi,Hindi,0.5,0.03451350647348408,0.9654864935265159,1.982269287109375
S09_negation_rephrase,negation_rephrase,2026051801,es,Spanish,0.375,0.4276900998384765,0.5723099001615235,1.62213134765625
S09_negation_rephrase,negation_rephrase,2026051801,fr,French,0.40625,0.4281301258123876,0.5718698741876125,1.342742919921875
S09_negation_rephrase,negation_rephrase,2026051802,en,English,0.0,1.0,0.0,0.0
S09_negation_rephrase,negation_rephrase,2026051802,zh,Chinese,0.28125,0.5117535588923181,0.4882464411076819,1.0640869140625
S09_negation_rephrase,negation_rephrase,2026051802,hi,Hindi,0.53125,0.27095467291421055,0.7290453270857895,1.89727783203125
S09_negation_rephrase,negation_rephrase,2026051802,es,Spanish,0.3125,0.5173855177159239,0.4826144822840761,1.868194580078125
S09_negation_rephrase,negation_rephrase,2026051802,fr,French,0.4375,0.47066483734773884,0.5293351626522611,1.77618408203125
S09_synonym,synonym,2026051801,en,English,0.0,1.0,0.0,0.0
S09_synonym,synonym,2026051801,zh,Chinese,0.4375,0.24238178636482385,0.7576182136351761,1.9842529296875
S09_synonym,synonym,2026051801,hi,Hindi,0.5,0.11243734256371171,0.8875626574362883,1.96685791015625
S09_synonym,synonym,2026051801,es,Spanish,0.34375,0.45092405950166314,0.5490759404983369,1.68157958984375
S09_synonym,synonym,2026051801,fr,French,0.34375,0.4145400603126961,0.5854599396873039,1.2869873046875
S09_synonym,synonym,2026051802,en,English,0.0,1.0,0.0,0.0
S09_synonym,synonym,2026051802,zh,Chinese,0.34375,0.3174919323162294,0.6825080676837706,1.280242919921875
S09_synonym,synonym,2026051802,hi,Hindi,0.5,0.2950332886627909,0.7049667113372091,1.266693115234375
S09_synonym,synonym,2026051802,es,Spanish,0.40625,0.7288314904062965,0.27116850959370353,1.567474365234375
S09_synonym,synonym,2026051802,fr,French,0.40625,0.3088024840596404,0.6911975159403596,1.76617431640625
S09_word_order,word_order,2026051801,en,English,0.0,1.0,0.0,0.0
S09_word_order,word_order,2026051801,zh,Chinese,0.375,0.02280562268095657,0.9771943773190435,1.658538818359375
S09_word_order,word_order,2026051801,hi,Hindi,0.5,-0.011789213600489453,1.0117892136004893,1.75360107421875
S09_word_order,word_order,2026051801,es,Spanish,0.375,0.8013837398146715,0.19861626018532852,1.505767822265625
S09_word_order,word_order,2026051801,fr,French,0.34375,0.7085846029350613,0.2914153970649387,1.705596923828125
S09_word_order,word_order,2026051802,en,English,0.0,1.0,0.0,0.0
S09_word_order,word_order,2026051802,zh,Chinese,0.4375,0.43701670017699557,0.5629832998230044,1.7303466796875
S09_word_order,word_order,2026051802,hi,Hindi,0.34375,0.030347361196372432,0.9696526388036276,1.7705078125
S09_word_order,word_order,2026051802,es,Spanish,0.28125,0.7918656990574394,0.20813430094256058,1.976654052734375
S09_word_order,word_order,2026051802,fr,French,0.34375,0.6020296987331548,0.3979703012668452,1.689971923828125
S10_attribute_swap,attribute_swap,2026051801,en,English,0.0,1.0,0.0,0.0
S10_attribute_swap,attribute_swap,2026051801,zh,Chinese,0.46875,0.0630366877704452,0.9369633122295548,1.939483642578125
S10_attribute_swap,attribute_swap,2026051801,hi,Hindi,0.28125,0.1863483275156132,0.8136516724843867,1.843963623046875
S10_attribute_swap,attribute_swap,2026051801,es,Spanish,0.40625,0.22033552579131901,0.779664474208681,1.919677734375
S10_attribute_swap,attribute_swap,2026051801,fr,French,0.3125,0.6587849031784114,0.34121509682158857,1.49627685546875
S10_attribute_swap,attribute_swap,2026051802,en,English,0.0,1.0,0.0,0.0
S10_attribute_swap,attribute_swap,2026051802,zh,Chinese,0.375,0.197766623558234,0.802233376441766,1.853485107421875
S10_attribute_swap,attribute_swap,2026051802,hi,Hindi,0.34375,0.15206046378354587,0.8479395362164541,1.772247314453125
S10_attribute_swap,attribute_swap,2026051802,es,Spanish,0.46875,0.4007242238062026,0.5992757761937975,1.37762451171875
S10_attribute_swap,attribute_swap,2026051802,fr,French,0.21875,0.6681425934711981,0.3318574065288019,1.270416259765625
S10_base,base,2026051801,en,English,0.0,1.0,0.0,0.0
S10_base,base,2026051801,zh,Chinese,0.40625,0.0639526296451011,0.9360473703548989,1.976959228515625
S10_base,base,2026051801,hi,Hindi,0.28125,0.21746062160262844,0.7825393783973715,1.931549072265625
S10_base,base,2026051801,es,Spanish,0.34375,0.5020289164105345,0.4979710835894655,1.763031005859375
S10_base,base,2026051801,fr,French,0.34375,0.7747984730783606,0.22520152692163942,0.845611572265625
S10_base,base,2026051802,en,English,0.0,1.0,0.0,0.0
S10_base,base,2026051802,zh,Chinese,0.375,0.18640055441827671,0.8135994455817233,1.8160400390625
S10_base,base,2026051802,hi,Hindi,0.25,0.3781167836962625,0.6218832163037376,1.680816650390625
S10_base,base,2026051802,es,Spanish,0.28125,0.5511499506791111,0.4488500493208889,1.358673095703125
S10_base,base,2026051802,fr,French,0.21875,0.8051894105560019,0.1948105894439981,0.794921875
S10_negation_rephrase,negation_rephrase,2026051801,en,English,0.0,1.0,0.0,0.0
S10_negation_rephrase,negation_rephrase,2026051801,zh,Chinese,0.4375,0.14906242200832098,0.850937577991679,1.937469482421875
S10_negation_rephrase,negation_rephrase,2026051801,hi,Hindi,0.375,0.1589657074542423,0.8410342925457577,1.746307373046875
S10_negation_rephrase,negation_rephrase,2026051801,es,Spanish,0.53125,0.282280271549001,0.7177197284509991,1.730010986328125
S10_negation_rephrase,negation_rephrase,2026051801,fr,French,0.15625,0.7532761065315547,0.24672389346844525,1.27703857421875
S10_negation_rephrase,negation_rephrase,2026051802,en,English,0.0,1.0,0.0,0.0
S10_negation_rephrase,negation_rephrase,2026051802,zh,Chinese,0.40625,0.29019696640743864,0.7098030335925614,1.7977294921875
S10_negation_rephrase,negation_rephrase,2026051802,hi,Hindi,0.375,0.1322319413880109,0.8677680586119891,1.720306396484375
S10_negation_rephrase,negation_rephrase,2026051802,es,Spanish,0.34375,0.38192510483434283,0.6180748951656572,1.671661376953125
S10_negation_rephrase,negation_rephrase,2026051802,fr,French,0.28125,0.8689465810536071,0.13105341894639289,1.37353515625
S10_synonym,synonym,2026051801,en,English,0.0,1.0,0.0,0.0
S10_synonym,synonym,2026051801,zh,Chinese,0.375,0.14017336644948064,0.8598266335505194,1.81304931640625
S10_synonym,synonym,2026051801,hi,Hindi,0.28125,0.2310954616431883,0.7689045383568117,1.704437255859375
S10_synonym,synonym,2026051801,es,Spanish,0.34375,0.47939123542690665,0.5206087645730934,1.438934326171875
S10_synonym,synonym,2026051801,fr,French,0.3125,0.7214025376411931,0.2785974623588069,1.260345458984375
S10_synonym,synonym,2026051802,en,English,0.0,1.0,0.0,0.0
S10_synonym,synonym,2026051802,zh,Chinese,0.3125,0.09256023238413834,0.9074397676158616,1.90966796875
S10_synonym,synonym,2026051802,hi,Hindi,0.375,0.15253859902081557,0.8474614009791844,1.7353515625
S10_synonym,synonym,2026051802,es,Spanish,0.375,0.34711574815454355,0.6528842518454565,1.697052001953125
S10_synonym,synonym,2026051802,fr,French,0.1875,0.8427947519493846,0.15720524805061542,1.484588623046875
S10_word_order,word_order,2026051801,en,English,0.0,1.0,0.0,0.0
S10_word_order,word_order,2026051801,zh,Chinese,0.46875,0.12963654720020712,0.8703634527997929,1.79522705078125
S10_word_order,word_order,2026051801,hi,Hindi,0.46875,0.10714348664942565,0.8928565133505744,1.751007080078125
S10_word_order,word_order,2026051801,es,Spanish,0.34375,0.2313608650224216,0.7686391349775784,1.709259033203125
S10_word_order,word_order,2026051801,fr,French,0.375,0.5631549059078615,0.43684509409213845,1.618896484375
S10_word_order,word_order,2026051802,en,English,0.0,1.0,0.0,0.0
S10_word_order,word_order,2026051802,zh,Chinese,0.3125,0.221021310581833,0.778978689418167,1.96893310546875
S10_word_order,word_order,2026051802,hi,Hindi,0.375,0.19502542744461282,0.8049745725553872,1.789398193359375
S10_word_order,word_order,2026051802,es,Spanish,0.25,0.38518115127996827,0.6148188487200317,1.447265625
S10_word_order,word_order,2026051802,fr,French,0.3125,0.45935094306363156,0.5406490569363684,1.436370849609375
